Breath_num,Max_gap(ms),In_vol(ml),Ex_vol(ml),IE_vol_ratio,Duration(s),In_duration(s),Ex_duration(s),IE_duration_ratio,P_peak,PEEP,Dy_comp,Label
703,100.0,624.0975,-656.328,0.950892693896954,6.01,2.81,3.2,0.8781249999999999,12.58,4.97,86.58680738786279,Assessment
704,100.0,623.089,-658.8655,0.9456998431394572,6.0,2.8,3.2,0.8749999999999999,12.65,5.55,86.12620915032679,Assessment
705,100.0,622.568,-659.438,0.944088754363564,6.0,2.8,3.2,0.8749999999999999,12.65,5.42,86.20104575163398,Assessment
706,100.0,623.078,-654.9095,0.951395574503042,6.0,2.8,3.2,0.8749999999999999,12.58,6.14,86.39967018469656,Assessment
707,100.0,623.161,-661.001,0.9427534905393486,6.0,2.8,3.2,0.8749999999999999,12.58,5.23,87.2032981530343,Assessment
708,100.0,624.244,-656.117,0.9514217738604548,6.0,2.81,3.19,0.8808777429467085,12.58,4.97,86.55897097625329,Assessment
709,100.0,623.6085,-656.0245,0.9505872113007976,6.0,2.81,3.19,0.8808777429467085,12.58,5.03,86.54676781002638,Assessment
710,100.0,623.158,-658.382,0.9464991448733412,6.0,2.81,3.19,0.8808777429467085,12.58,5.03,86.85778364116094,Assessment
711,100.0,623.365,-655.554,0.9508980190800452,6.01,2.81,3.2,0.8781249999999999,12.58,5.03,86.48469656992084,Assessment
712,100.0,623.663,-662.431,0.9414761688387168,6.0,2.81,3.19,0.8808777429467085,12.65,5.03,86.59228758169935,Assessment
713,100.0,624.219,-655.0455,0.9529399102810416,6.01,2.81,3.2,0.8781249999999999,12.58,4.97,86.41761213720316,Assessment
714,100.0,623.1475,-660.413,0.9435724311907852,6.0,2.8,3.2,0.8749999999999999,12.65,5.55,86.32849673202614,Assessment
715,100.0,622.5325,-658.958,0.9447225771596977,6.0,2.8,3.2,0.8749999999999999,12.58,5.36,86.93377308707123,Assessment
716,100.0,623.5815,-657.2485,0.948775843535588,6.0,2.8,3.2,0.8749999999999999,12.65,6.2,85.91483660130719,Assessment
717,100.0,623.772,-660.629,0.9442092308996428,6.0,2.81,3.19,0.8808777429467085,12.65,5.1,86.35673202614379,Assessment
